"País","Departamento","Ciudad o Municipio","Localidad","Departamento con código","Municipio con código","Comment","Comment User","Comment Date","Timestamp","Last Updated","Created By","Updated By","Entry Status","IP","ID","Key"
"Colombia","Casanare","Monterrey","No Aplica","CASANARE - 46","MONTERREY - 540","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1966","j1sxt"
"Colombia","Casanare","Nunchia","No Aplica","CASANARE - 46","NUNCHIA - 560","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1967","kj3gy"
"Colombia","Casanare","Orocue","No Aplica","CASANARE - 46","OROCUE - 640","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1968","vbfew"
"Colombia","Casanare","Paz De Ariporo (Moreno)","No Aplica","CASANARE - 46","PAZ DE ARIPORO (MORENO) - 680","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1969","rpo9"
"Colombia","Casanare","Pore","No Aplica","CASANARE - 46","PORE - 700","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1970","64dfs"
"Colombia","Casanare","Recetor","No Aplica","CASANARE - 46","RECETOR - 760","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1971","zg6es"
"Colombia","Casanare","Sabanalarga","No Aplica","CASANARE - 46","SABANALARGA - 800","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1972","dzlh4"
"Colombia","Casanare","Sacama","No Aplica","CASANARE - 46","SACAMA - 815","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1973","wfm38"
"Colombia","Casanare","San Luis De Palenque","No Aplica","CASANARE - 46","SAN LUIS DE PALENQUE - 830","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1974","botjn"
"Colombia","Casanare","Tamara","No Aplica","CASANARE - 46","TAMARA - 840","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1975","1ge5g"
"Colombia","Casanare","Tauramena","Otros","CASANARE - 46","TAURAMENA - 850","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1976","cgib"
"Colombia","Casanare","Tauramena","Corregimiento El Cusiana","CASANARE - 46","TAURAMENA - 850","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1977","f14ge"
"Colombia","Casanare","Tauramena","Corregimiento El Raizal","CASANARE - 46","TAURAMENA - 850","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1978","m6q9o"
"Colombia","Casanare","Trinidad","No Aplica","CASANARE - 46","TRINIDAD - 865","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1979","ws0ma"
"Colombia","Casanare","Villanueva","No Aplica","CASANARE - 46","VILLANUEVA - 880","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1980","ztni3"
"Colombia","La Guajira","Riohacha","Comuna 1 Centro Historico","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1981","k6u6e"
"Colombia","La Guajira","Riohacha","Comuna 2 Nuevo Centro","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1982","y953e"
"Colombia","La Guajira","Riohacha","Comuna 3 Coquivacoa","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1983","nxjsp"
"Colombia","La Guajira","Riohacha","Comuna 4 Cooperativo","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1984","sa4y3"
"Colombia","La Guajira","Riohacha","Comuna 5 Aer. Almirante Padill","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1985","pd7th"
"Colombia","La Guajira","Riohacha","Comuna 6 Ntra Sra De Los Remed","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1986","chhrs"
"Colombia","La Guajira","Riohacha","Comuna 7 Bocagrande","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1987","ytupk"
"Colombia","La Guajira","Riohacha","Comuna 8 Eco. Lag.salada Y Pat","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1988","ytxza"
"Colombia","La Guajira","Riohacha","Comuna 9 Ecotur.rio Rancheria","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1989","lo1n6"
"Colombia","La Guajira","Riohacha","Comuna 10 El Dividivi","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1990","8g7t1"
"Colombia","La Guajira","Riohacha","CorregimientoCamarones","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1991","i85sj"
"Colombia","La Guajira","Riohacha","Otros","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1992","hszbr"
"Colombia","La Guajira","Riohacha","Corregimiento Barbacoas","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:40","2022-04-02 16:01:37","danielb","","0","190.143.71.17","1993","roayq"
"Colombia","La Guajira","Riohacha","Corregimiento Matitas","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","1994","jmnyy"
"Colombia","La Guajira","Riohacha","Corregimiento Tomarrazon","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","1995","kavz9"
"Colombia","La Guajira","Riohacha","Corregimiento Mongui","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","1996","7gaiu"
"Colombia","La Guajira","Riohacha","Corregimiento Cotoprix","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","1997","oc7o3"
"Colombia","La Guajira","Riohacha","Corregimiento Galan","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","1998","az1qp"
"Colombia","La Guajira","Riohacha","Corr Villa Martin (Machobacho)","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","1999","zshod"
"Colombia","La Guajira","Riohacha","Corregimiento Juan Y Medio","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2000","69mla"
"Colombia","La Guajira","Riohacha","Corregimiento Arroyo Arena","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2001","opwmu"
"Colombia","La Guajira","Riohacha","Corregimiento Cerrillo","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2002","xv1ql"
"Colombia","La Guajira","Riohacha","Corregimiento Choles","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2003","8qoyb"
"Colombia","La Guajira","Riohacha","Corregimiento Tigreras","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2004","f23zj"
"Colombia","La Guajira","Riohacha","Corregimiento Las Palmas","LA GUAJIRA - 48","RIOHACHA - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2005","yl1b8"
"Colombia","La Guajira","Albania","No Aplica","LA GUAJIRA - 48","ALBANIA - 2","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2006","g2ckx"
"Colombia","La Guajira","Barrancas","No Aplica","LA GUAJIRA - 48","BARRANCAS - 4","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2007","e3chs"
"Colombia","La Guajira","Dibulla","No Aplica","LA GUAJIRA - 48","DIBULLA - 5","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2008","6zqh2"
"Colombia","La Guajira","El Molino","No Aplica","LA GUAJIRA - 48","EL MOLINO - 6","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2009","w6krx"
"Colombia","La Guajira","Fonseca","No Aplica","LA GUAJIRA - 48","FONSECA - 7","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2010","xoyxt"
"Colombia","La Guajira","Distraccion","No Aplica","LA GUAJIRA - 48","DISTRACCION - 8","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2011","py0hk"
"Colombia","La Guajira","Hatonuevo","No Aplica","LA GUAJIRA - 48","HATONUEVO - 9","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2012","t6se5"
"Colombia","La Guajira","Maicao","Comuna 1","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2013","hvmwa"
"Colombia","La Guajira","Maicao","Comuna 2","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2014","o9vbg"
"Colombia","La Guajira","Maicao","Comuna 3","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2015","h4mzg"
"Colombia","La Guajira","Maicao","Comuna 4","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2016","arji7"
"Colombia","La Guajira","Maicao","Comuna 5","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2017","wpwsu"
"Colombia","La Guajira","Maicao","Otros","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2018","aqsw2"
"Colombia","La Guajira","Maicao","Corregimiento De Carraipia","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2019","sgmaa"
"Colombia","La Guajira","Maicao","Corregimiento De Majayura","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2020","xrrif"
"Colombia","La Guajira","Maicao","Corregimiento De Limoncito","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2021","26oe3"
"Colombia","La Guajira","Maicao","Corregimiento De Paraguachon","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2022","p1f1w"
"Colombia","La Guajira","Maicao","Corregimiento Yotojoroy","LA GUAJIRA - 48","MAICAO - 10","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2023","8dgz"
"Colombia","La Guajira","Manaure","No Aplica","LA GUAJIRA - 48","MANAURE - 11","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2024","pqqgg"
"Colombia","La Guajira","La Jagua Del Pilar","No Aplica","LA GUAJIRA - 48","LA JAGUA DEL PILAR - 12","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2025","43kuf"
"Colombia","Meta","Villavicencio","Comuna 1","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2026","kuphf"
"Colombia","Meta","Villavicencio","Comuna 2","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:41","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2027","fpuq"
"Colombia","Meta","Villavicencio","Comuna 3","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2028","q964y"
"Colombia","Meta","Villavicencio","Comuna 4","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2029","4x360"
"Colombia","Meta","Villavicencio","Comuna 5","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2030","b6qn4"
"Colombia","Meta","Villavicencio","Comuna 6","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2031","vkrg7"
"Colombia","Meta","Villavicencio","Comuna 7","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2032","uvoun"
"Colombia","La Guajira","San Juan Del Cesar","No Aplica","LA GUAJIRA - 48","SAN JUAN DEL CESAR - 13","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2033","1e9la"
"Colombia","La Guajira","Uribia","No Aplica","LA GUAJIRA - 48","URIBIA - 16","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2034","l7xqc"
"Colombia","La Guajira","Urumita","No Aplica","LA GUAJIRA - 48","URUMITA - 18","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2035","g4l7a"
"Colombia","La Guajira","Villanueva","No Aplica","LA GUAJIRA - 48","VILLANUEVA - 20","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2036","nt60g"
"Colombia","Guainia","Inirida","No Aplica","GUAINIA - 50","INIRIDA - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2037","tonak"
"Colombia","Guainia","Mapiripana","No Aplica","","","","","","2021-12-22 16:17:42","2021-12-22 16:17:42","danielb","","0","190.143.71.17","2038","paso9"
"Colombia","Guainia","Barranco Minas","No Aplica","","","","","","2021-12-22 16:17:42","2021-12-22 16:17:42","danielb","","0","190.143.71.17","2039","f1yn8"
"Colombia","Guainia","Cacahual","No Aplica","GUAINIA - 50","CACAHUAL - 73","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2040","os5pv"
"Colombia","Guainia","La Guadalupe","No Aplica","GUAINIA - 50","LA GUADALUPE - 78","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2041","3wlp6"
"Colombia","Meta","Villavicencio","Corregimiento 1","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2048","pxkaa"
"Colombia","Meta","Villavicencio","Corregimiento 2","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2049","4g5vp"
"Colombia","Meta","Villavicencio","Corregimiento 3","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2050","9jdff"
"Colombia","Meta","Villavicencio","Corregimiento 4","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2051","3lup5"
"Colombia","Meta","Villavicencio","Corregimiento 5","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2052","vv0ol"
"Colombia","Meta","Villavicencio","Corregimiento 6","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2053","3rpro"
"Colombia","Meta","Villavicencio","Corregimiento 7","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2054","62lj0"
"Colombia","Meta","Acacias","No Aplica","META - 52","ACACIAS - 5","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2055","ycw7r"
"Colombia","Meta","Barranca De Upia","No Aplica","META - 52","BARRANCA DE UPIA - 6","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2056","knfpp"
"Colombia","Meta","Cabuyaro","No Aplica","META - 52","CABUYARO - 8","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2057","x6zu"
"Colombia","Meta","Castilla La Nueva","No Aplica","META - 52","CASTILLA LA NUEVA - 10","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2058","gh8p7"
"Colombia","Meta","Cubarral","No Aplica","META - 52","CUBARRAL - 15","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2059","mpfei"
"Colombia","Meta","Cumaral","No Aplica","META - 52","CUMARAL - 20","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2060","o08ci"
"Colombia","Meta","El Calvario","No Aplica","META - 52","EL CALVARIO - 25","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2061","k25y7"
"Colombia","Guainia","Morichal (Morichal Nuevo)","No Aplica","GUAINIA - 50","MORICHAL (MORICHAL NUEVO) - 83","","","","2021-12-22 16:17:41","2022-04-02 16:01:38","danielb","","0","190.143.71.17","2042","5xx6q"
"Colombia","Guainia","Pana Pana (Campo Alegre)","No Aplica","GUAINIA - 50","PANA PANA (CAMPO ALEGRE) - 87","","","","2021-12-22 16:17:41","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2043","5wf5e"
"Colombia","Guainia","Puerto Colombia","No Aplica","GUAINIA - 50","PUERTO COLOMBIA - 90","","","","2021-12-22 16:17:41","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2044","ovry3"
"Colombia","Guainia","San Felipe","No Aplica","GUAINIA - 50","SAN FELIPE - 92","","","","2021-12-22 16:17:41","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2045","3ryqn"
"Colombia","Meta","Villavicencio","Comuna 8","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2046","wo6wp"
"Colombia","Meta","Villavicencio","Otros","META - 52","VILLAVICENCIO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2047","14g19"
"Colombia","Meta","El Castillo","No Aplica","META - 52","EL CASTILLO - 27","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2062","e0j32"
"Colombia","Meta","El Dorado","No Aplica","META - 52","EL DORADO - 28","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2063","su8xy"
"Colombia","Meta","Fuente De Oro","No Aplica","META - 52","FUENTE DE ORO - 30","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2064","z3b06"
"Colombia","Meta","Granada","Otros","META - 52","GRANADA - 35","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2065","xlgld"
"Colombia","Meta","Guamal","No Aplica","META - 52","GUAMAL - 40","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2066","2vmck"
"Colombia","Meta","La Macarena","No Aplica","META - 52","LA MACARENA - 41","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2067","ryssi"
"Colombia","Meta","Lejanias","Otros","META - 52","LEJANIAS - 42","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2068","xr88v"
"Colombia","Meta","Lejanias","Corregimiento Cacayal","META - 52","LEJANIAS - 42","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2069","xdk4u"
"Colombia","Meta","Lejanias","Corregimiento La Venticuatro","META - 52","LEJANIAS - 42","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2070","3387k"
"Colombia","Meta","Puerto Gaitan","No Aplica","META - 52","PUERTO GAITAN - 43","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2071","cvm2y"
"Colombia","Meta","Mesetas","No Aplica","META - 52","MESETAS - 44","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2072","84i42"
"Colombia","Meta","Puerto Lopez","No Aplica","META - 52","PUERTO LOPEZ - 45","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2073","7bp6f"
"Colombia","Meta","Mapiripan","No Aplica","META - 52","MAPIRIPAN - 46","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2074","hdkrm"
"Colombia","Meta","Puerto Concordia","No Aplica","META - 52","PUERTO CONCORDIA - 47","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2075","mea2"
"Colombia","Meta","Puerto Lleras","No Aplica","META - 52","PUERTO LLERAS - 48","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2076","snm93"
"Colombia","Meta","Puerto Rico","Otros","META - 52","PUERTO RICO - 49","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2077","a8mds"
"Colombia","Meta","Restrepo","No Aplica","META - 52","RESTREPO - 50","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2078","g2vyo"
"Colombia","Meta","San Carlos De Guaroa","No Aplica","META - 52","SAN CARLOS DE GUAROA - 55","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2079","44vsq"
"Colombia","Meta","San Juan De Arama","No Aplica","META - 52","SAN JUAN DE ARAMA - 58","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2080","tm2s4"
"Colombia","Meta","San Juanito","No Aplica","META - 52","SAN JUANITO - 59","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2081","dwwwf"
"Colombia","Meta","San Martin De Los Llanos","No Aplica","META - 52","SAN MARTIN DE LOS LLANOS - 60","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2082","1bqwx"
"Colombia","Meta","Uribe","No Aplica","META - 52","URIBE - 74","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2083","ci1ep"
"Colombia","Meta","Vista Hermosa","No Aplica","META - 52","VISTA HERMOSA - 80","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2084","9cmj4"
"Colombia","Guaviare","San Jose Del Guaviare","Otros","GUAVIARE - 54","SAN JOSE DEL GUAVIARE - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2085","x26y8"
"Colombia","Guaviare","El Retorno","No Aplica","GUAVIARE - 54","EL RETORNO - 7","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2086","1tps0"
"Colombia","Guaviare","Miraflores","No Aplica","GUAVIARE - 54","MIRAFLORES - 12","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2087","4tx4b"
"Colombia","San Andres","San Andres","No Aplica","SAN ANDRES - 56","SAN ANDRES - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2088","qecie"
"Colombia","San Andres","Providencia","No Aplica","SAN ANDRES - 56","PROVIDENCIA - 4","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2089","6m47v"
"Colombia","Amazonas","Leticia","No Aplica","AMAZONAS - 60","LETICIA - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2090","d1u2q"
"Colombia","Amazonas","Puerto Nariño","No Aplica","AMAZONAS - 60","PUERTO NARIÑO - 7","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2091","7tqsg"
"Colombia","Amazonas","El Encanto","El Encanto","AMAZONAS - 60","EL ENCANTO - 10","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2092","vme72"
"Colombia","Amazonas","La Chorrera","La Chorrera","AMAZONAS - 60","LA CHORRERA - 13","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2093","nlae9"
"Colombia","Amazonas","La Pedrera","La Pedrera","AMAZONAS - 60","LA PEDRERA - 16","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2094","daz6b"
"Colombia","Amazonas","La Victoria","La Victoria","AMAZONAS - 60","LA VICTORIA - 17","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2095","ucgci"
"Colombia","Amazonas","Miriti Parana","Miriti Parana","AMAZONAS - 60","MIRITI PARANA - 19","","","","2021-12-22 16:17:42","2022-04-02 16:01:39","danielb","","0","190.143.71.17","2096","f64sj"
"Colombia","Amazonas","Puerto Santander","Puerto Santander","AMAZONAS - 60","PUERTO SANTANDER - 21","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2097","a7ezf"
"Colombia","Amazonas","Tarapaca","Tarapaca","AMAZONAS - 60","TARAPACA - 22","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2098","4i1o7"
"Colombia","Amazonas","Puerto Alegria","Puerto Alegria","AMAZONAS - 60","PUERTO ALEGRIA - 30","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2099","nr422"
"Colombia","Amazonas","Puerto Arica","Puerto Arica","AMAZONAS - 60","PUERTO ARICA - 40","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2100","nu320"
"Colombia","Putumayo","Mocoa","No Aplica","PUTUMAYO - 64","MOCOA - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2101","7ayn5"
"Colombia","Putumayo","Puerto Asis","Comuna 2Sur","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2102","py8ro"
